Trace | 10.11.2020 23:5:30 Result: 45503.788278
Trace | 11.11.2020 1:8:10 Result: 12663.791262
Trace | 11.11.2020 1:8:52 Result: 175753.410310
Trace | 11.11.2020 1:8:52 Result: 175716.797174
Trace | 11.11.2020 1:9:7 Result: 7171.259329
Trace | 11.11.2020 1:9:7 Result: 7169.177941
Trace | 11.11.2020 1:9:28 Result: 0.500000
Trace | 11.11.2020 1:9:28 Result: 0.500000
Trace | 11.11.2020 1:9:35 Result: 5794.107725
Trace | 11.11.2020 1:9:35 Result: 5791.003364
Trace | 11.11.2020 1:11:10 Result: -207908.151044
Trace | 11.11.2020 1:11:39 Result: -207904.007821
Trace | 11.11.2020 1:12:7 Result: 39.639888
Trace | 11.11.2020 1:12:7 Result: 39.639888
Trace | 11.11.2020 1:12:15 Result: 7171.259329
Trace | 11.11.2020 1:12:15 Result: 7131.978070
Trace | 11.11.2020 1:12:23 Result: 12972.228800
Trace | 11.11.2020 1:12:23 Result: 12728.468020
Trace | 11.11.2020 1:16:3 Result: 12972.228800
Trace | 11.11.2020 1:16:3 Result: 12972.228800
Trace | 11.11.2020 1:16:12 Result: 175753.410310
Trace | 11.11.2020 1:16:12 Result: 175753.410310
Trace | 11.11.2020 1:16:56 Result: 175753.410310
Trace | 11.11.2020 1:16:56 Result: 165202.343898
Trace | 11.11.2020 1:17:12 Result: 175753.410310
Trace | 11.11.2020 1:17:13 Result: 175753.410310
Trace | 11.11.2020 1:17:53 Result: 80946.377840
Trace | 11.11.2020 1:17:53 Result: 80946.377840
Trace | 11.11.2020 1:17:53 Result: 80946.377840
Trace | 11.11.2020 1:17:53 Result: 80946.377840
Trace | 11.11.2020 1:18:13 Result: 175753.410310
Trace | 11.11.2020 1:18:13 Result: 175753.410310
Trace | 11.11.2020 1:18:13 Result: 175753.410310
Trace | 11.11.2020 1:18:14 Result: 175753.410310
Trace | 11.11.2020 13:43:24 Result: 175753.410310
Trace | 11.11.2020 13:43:26 Result: 175753.410310
Trace | 11.11.2020 13:43:29 Result: 175753.410310
Trace | 11.11.2020 13:43:32 Result: 175753.410310
Trace | 11.11.2020 13:44:25 Result: 358319.866788
Trace | 11.11.2020 13:44:26 Result: 358319.866788
Trace | 11.11.2020 13:44:28 Result: 358319.866788
Trace | 11.11.2020 13:44:29 Result: 358319.866788
Trace | 12.11.2020 22:31:21 Result: 12972.228800
Trace | 12.11.2020 22:31:21 Result: 0.000000
Trace | 12.11.2020 22:32:17 Result: 12972.228800
Trace | 12.11.2020 22:33:28 Result: 12972.228800
Trace | 12.11.2020 22:37:4 Result: 175753.410310
Trace | 12.11.2020 22:37:4 Result: 175753.410310
Trace | 12.11.2020 22:37:5 Result: 175753.410310
Trace | 12.11.2020 22:37:5 Result: 175753.410310
Trace | 12.11.2020 22:37:15 Result: 0.500000
Trace | 12.11.2020 22:37:15 Result: 0.500000
Trace | 12.11.2020 22:37:15 Result: 0.500000
Trace | 12.11.2020 22:37:15 Result: 0.500000
Trace | 12.11.2020 22:37:24 Result: 12972.228800
Trace | 12.11.2020 22:37:24 Result: 12972.228800
Trace | 12.11.2020 22:37:24 Result: 12972.228800
Trace | 12.11.2020 22:37:24 Result: 12972.228800
Trace | 12.11.2020 22:37:48 Result: 12972.228800
Trace | 12.11.2020 22:37:48 Result: 12972.228800
Trace | 12.11.2020 22:37:48 Result: 12972.228800
Trace | 12.11.2020 22:37:48 Result: 12972.228800
Trace | 12.11.2020 22:38:31 Result: 175753.410310
Trace | 12.11.2020 22:38:31 Result: 175753.410310
Trace | 12.11.2020 22:38:32 Result: 175753.410310
Trace | 12.11.2020 22:38:32 Result: 175753.410310
